다발지식별자,다발지그룹식별자,법정동코드,스팟코드,관할경찰서,다발지명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
99843,2013060,4825011900,48250001,경상남도 김해시1,경상남도 김해시 삼방동(신어초교 부근),2,2,0,2,0,0,128.9123772,35.24346501,"{""type"":""Polygon"",""coordinates"":[[[128.914708,35.245377],[128.9143147,35.2456526],[128.9138736,35.2458743],[128.9133958,35.2460367],[128.9128928,35.2461358],[128.9123772,35.246169],[128.9118616,35.2461358],[128.9113586,35.2460367],[128.9108808,35.2458743],[128.9104398,35.2456526],[128.9100465,35.245377],[128.9097106,35.2450544],[128.9094403,35.2446926],[128.9092424,35.2443006],[128.9091217,35.243888],[128.9090811,35.243465],[128.9091217,35.243042],[128.9092425,35.2426294],[128.9094404,35.2422374],[128.9097107,35.2418756],[128.9100466,35.2415529],[128.9104399,35.2412774],[128.9108809,35.2410557],[128.9113587,35.2408933],[128.9118616,35.2407943],[128.9123772,35.240761],[128.9128928,35.2407943],[128.9133957,35.2408933],[128.9138736,35.2410557],[128.9143146,35.2412774],[128.9147078,35.2415529],[128.9150438,35.2418756],[128.915314,35.2422374],[128.9155119,35.2426294],[128.9156327,35.243042],[128.9156733,35.243465],[128.9156327,35.243888],[128.915512,35.2443006],[128.9153141,35.2446926],[128.9150439,35.2450544],[128.914708,35.245377]]]}"
99211,2013060,1153010700,11530001,서울특별시 구로구1,서울특별시 구로구 개봉동(개봉초교 부근),2,3,0,1,0,2,126.8569301,37.48993952,"{""type"":""Polygon"",""coordinates"":[[[126.8593288,37.4918508],[126.8589241,37.4921263],[126.8584702,37.4923479],[126.8579784,37.4925102],[126.8574608,37.4926093],[126.8569301,37.4926425],[126.8563994,37.4926093],[126.8558818,37.4925102],[126.85539,37.4923479],[126.8549361,37.4921263],[126.8545314,37.4918508],[126.8541857,37.4915283],[126.8539076,37.4911666],[126.8537039,37.4907748],[126.8535796,37.4903623],[126.8535379,37.4899395],[126.8535797,37.4895166],[126.8537039,37.4891042],[126.8539077,37.4887123],[126.8541858,37.4883507],[126.8545315,37.4880282],[126.8549363,37.4877527],[126.8553901,37.4875311],[126.8558819,37.4873688],[126.8563995,37.4872698],[126.8569301,37.4872365],[126.8574607,37.4872698],[126.8579783,37.4873688],[126.8584701,37.4875311],[126.858924,37.4877527],[126.8593287,37.4880282],[126.8596744,37.4883507],[126.8599526,37.4887123],[126.8601563,37.4891042],[126.8602806,37.4895166],[126.8603223,37.4899395],[126.8602806,37.4903623],[126.8601563,37.4907748],[126.8599527,37.4911666],[126.8596745,37.4915283],[126.8593288,37.4918508]]]}"
181788,2014095,1159010500,11590001,서울특별시 동작구1,서울특별시 동작구 흑석동(은로초교 부근),2,2,0,0,2,0,126.9607857,37.50373294,"{""type"":""Polygon"",""coordinates"":[[[126.9631849,37.5056442],[126.9627801,37.5059197],[126.9623261,37.5061413],[126.9618342,37.5063037],[126.9613165,37.5064027],[126.9607857,37.506436],[126.960255,37.5064027],[126.9597372,37.5063037],[126.9592454,37.5061413],[126.9587914,37.5059197],[126.9583866,37.5056442],[126.9580408,37.5053217],[126.9577626,37.50496],[126.9575589,37.5045682],[126.9574346,37.5041557],[126.9573929,37.5037329],[126.9574347,37.5033101],[126.957559,37.5028976],[126.9577627,37.5025058],[126.9580409,37.5021441],[126.9583867,37.5018216],[126.9587915,37.5015461],[126.9592455,37.5013245],[126.9597373,37.5011622],[126.960255,37.5010632],[126.9607857,37.5010299],[126.9613165,37.5010632],[126.9618341,37.5011622],[126.962326,37.5013245],[126.9627799,37.5015461],[126.9631848,37.5018216],[126.9635306,37.5021441],[126.9638087,37.5025058],[126.9640125,37.5028976],[126.9641368,37.5033101],[126.9641786,37.5037329],[126.9641368,37.5041557],[126.9640126,37.5045682],[126.9638088,37.50496],[126.9635307,37.5053217],[126.9631849,37.5056442]]]}"
99213,2013060,1153010700,11530002,서울특별시 구로구2,서울특별시 구로구 개봉동(매봉초교 부근),2,2,0,1,1,0,126.8458306,37.50392059,"{""type"":""Polygon"",""coordinates"":[[[126.8482298,37.5058319],[126.847825,37.5061074],[126.847371,37.506329],[126.8468791,37.5064913],[126.8463614,37.5065903],[126.8458306,37.5066236],[126.8452999,37.5065903],[126.8447822,37.5064913],[126.8442903,37.506329],[126.8438363,37.5061074],[126.8434315,37.5058319],[126.8430857,37.5055094],[126.8428075,37.5051477],[126.8426038,37.5047558],[126.8424795,37.5043434],[126.8424378,37.5039205],[126.8424796,37.5034977],[126.8426039,37.5030853],[126.8428076,37.5026934],[126.8430858,37.5023318],[126.8434316,37.5020092],[126.8438364,37.5017338],[126.8442904,37.5015122],[126.8447822,37.5013499],[126.8452999,37.5012509],[126.8458306,37.5012176],[126.8463614,37.5012509],[126.8468791,37.5013499],[126.8473709,37.5015122],[126.8478249,37.5017338],[126.8482297,37.5020092],[126.8485755,37.5023318],[126.8488537,37.5026934],[126.8490574,37.5030853],[126.8491817,37.5034977],[126.8492235,37.5039205],[126.8491818,37.5043434],[126.8490575,37.5047558],[126.8488538,37.5051477],[126.8485756,37.5055094],[126.8482298,37.5058319]]]}"
99534,2013060,4217010900,42170001,강원도 동해시1,강원도 동해시 쇄운동(청운초교 부근),2,2,0,1,1,0,129.1051372,37.48569878,"{""type"":""Polygon"",""coordinates"":[[[129.1075358,37.4876101],[129.107131,37.4878856],[129.1066772,37.4881072],[129.1061854,37.4882695],[129.1056678,37.4883685],[129.1051372,37.4884018],[129.1046065,37.4883685],[129.1040889,37.4882695],[129.1035972,37.4881072],[129.1031433,37.4878856],[129.1027386,37.4876101],[129.1023929,37.4872875],[129.1021148,37.4869259],[129.1019111,37.486534],[129.1017869,37.4861216],[129.1017451,37.4856987],[129.1017869,37.4852759],[129.1019112,37.4848635],[129.1021149,37.4844716],[129.102393,37.4841099],[129.1027387,37.4837874],[129.1031434,37.483512],[129.1035973,37.4832904],[129.104089,37.483128],[129.1046065,37.483029],[129.1051372,37.4829958],[129.1056678,37.483029],[129.1061853,37.483128],[129.1066771,37.4832904],[129.1071309,37.483512],[129.1075356,37.4837874],[129.1078813,37.4841099],[129.1081594,37.4844716],[129.1083632,37.4848635],[129.1084874,37.4852759],[129.1085292,37.4856987],[129.1084875,37.4861216],[129.1083632,37.486534],[129.1081595,37.4869259],[129.1078814,37.4872875],[129.1075358,37.4876101]]]}"
182722,2014095,2729011500,27290001,대구광역시 달서구1,대구광역시 달서구 상인동(대구월서초교 부근),2,2,0,0,2,0,128.5313429,35.82142713,"{""type"":""Polygon"",""coordinates"":[[[128.5336905,35.823339],[128.5332943,35.8236145],[128.5328502,35.8238362],[128.5323689,35.8239986],[128.5318623,35.8240976],[128.5313429,35.8241309],[128.5308236,35.8240976],[128.530317,35.8239986],[128.5298357,35.8238362],[128.5293916,35.8236145],[128.5289954,35.823339],[128.5286571,35.8230163],[128.5283849,35.8226546],[128.5281856,35.8222626],[128.528064,35.82185],[128.5280231,35.8214271],[128.528064,35.8210041],[128.5281857,35.8205916],[128.528385,35.8201996],[128.5286572,35.8198379],[128.5289955,35.8195152],[128.5293917,35.8192397],[128.5298358,35.819018],[128.5303171,35.8188557],[128.5308236,35.8187566],[128.5313429,35.8187233],[128.5318623,35.8187566],[128.5323688,35.8188557],[128.5328501,35.819018],[128.5332942,35.8192397],[128.5336904,35.8195152],[128.5340287,35.8198379],[128.5343009,35.8201996],[128.5345002,35.8205916],[128.5346219,35.8210041],[128.5346628,35.8214271],[128.5346219,35.82185],[128.5345003,35.8222626],[128.534301,35.8226546],[128.5340288,35.8230163],[128.5336905,35.823339]]]}"
182724,2014095,4677025026,46770001,전라남도 고흥군1,전라남도 고흥군 고흥읍(고흥동초교 부근),3,3,0,2,1,0,127.2888539,34.60947454,"{""type"":""Polygon"",""coordinates"":[[[127.2911667,34.6113868],[127.2907765,34.6116624],[127.2903388,34.6118841],[127.2898646,34.6120465],[127.2893656,34.6121456],[127.2888539,34.6121789],[127.2883422,34.6121456],[127.2878431,34.6120465],[127.2873689,34.6118841],[127.2869313,34.6116624],[127.286541,34.6113868],[127.2862077,34.6110641],[127.2859395,34.6107022],[127.2857431,34.6103102],[127.2856233,34.6098975],[127.285583,34.6094745],[127.2856233,34.6090514],[127.2857431,34.6086388],[127.2859396,34.6082468],[127.2862078,34.6078849],[127.2865411,34.6075623],[127.2869314,34.6072867],[127.287369,34.607065],[127.2878432,34.6069026],[127.2883422,34.6068035],[127.2888539,34.6067702],[127.2893655,34.6068035],[127.2898646,34.6069026],[127.2903387,34.607065],[127.2907764,34.6072867],[127.2911666,34.6075623],[127.2915,34.6078849],[127.2917682,34.6082468],[127.2919646,34.6086388],[127.2920844,34.6090514],[127.2921247,34.6094745],[127.2920844,34.6098975],[127.2919646,34.6103102],[127.2917682,34.6107022],[127.2915001,34.6110641],[127.2911667,34.6113868]]]}"
6090172,2015042,41199104,41199001,경기도 부천시 오정구1,경기도 부천시 오정구 원종동(원종초교 부근),1,1,1,0,0,0,126.8071534,37.51855209,"{""type"":""Polygon"",""coordinates"":[[[126.809553,37.5204634],[126.8091481,37.5207389],[126.808694,37.5209605],[126.8082021,37.5211228],[126.8076842,37.5212218],[126.8071534,37.5212551],[126.8066225,37.5212218],[126.8061047,37.5211228],[126.8056127,37.5209605],[126.8051586,37.5207389],[126.8047537,37.5204634],[126.8044079,37.5201409],[126.8041297,37.5197792],[126.8039259,37.5193873],[126.8038016,37.5189749],[126.8037598,37.518552],[126.8038016,37.5181292],[126.803926,37.5177168],[126.8041298,37.5173249],[126.804408,37.5169633],[126.8047538,37.5166408],[126.8051588,37.5163653],[126.8056128,37.5161437],[126.8061047,37.5159814],[126.8066225,37.5158824],[126.8071534,37.5158491],[126.8076842,37.5158824],[126.808202,37.5159814],[126.8086939,37.5161437],[126.809148,37.5163653],[126.8095529,37.5166408],[126.8098987,37.5169633],[126.810177,37.5173249],[126.8103808,37.5177168],[126.8105051,37.5181292],[126.8105469,37.518552],[126.8105051,37.5189749],[126.8103808,37.5193873],[126.8101771,37.5197792],[126.8098988,37.5201409],[126.809553,37.5204634]]]}"
6090174,2015042,29200128,29200002,광주광역시 광산구2,광주광역시 광산구 월곡동(대반초교 부근),1,1,1,0,0,0,126.8107226,35.17501215,"{""type"":""Polygon"",""coordinates"":[[[126.8130514,35.1769242],[126.8126584,35.1771998],[126.8122178,35.1774215],[126.8117403,35.1775839],[126.8112378,35.1776829],[126.8107226,35.1777162],[126.8102074,35.1776829],[126.8097049,35.1775839],[126.8092274,35.1774215],[126.8087868,35.1771998],[126.8083938,35.1769242],[126.8080582,35.1766015],[126.8077882,35.1762397],[126.8075905,35.1758477],[126.8074698,35.1754351],[126.8074293,35.1750121],[126.8074699,35.1745891],[126.8075905,35.1741765],[126.8077883,35.1737845],[126.8080583,35.1734227],[126.8083939,35.1731001],[126.8087869,35.1728245],[126.8092275,35.1726028],[126.809705,35.1724404],[126.8102075,35.1723414],[126.8107226,35.1723081],[126.8112378,35.1723414],[126.8117403,35.1724404],[126.8122177,35.1726028],[126.8126583,35.1728245],[126.8130513,35.1731001],[126.8133869,35.1734227],[126.813657,35.1737845],[126.8138547,35.1741765],[126.8139754,35.1745891],[126.8140159,35.1750121],[126.8139754,35.1754351],[126.8138548,35.1758477],[126.813657,35.1762397],[126.813387,35.1766015],[126.8130514,35.1769242]]]}"
6090176,2015042,11350105,11350001,서울특별시 노원구1,서울특별시 노원구 상계동(노원초교 부근),1,7,1,3,2,1,127.0601589,37.67456227,"{""type"":""Polygon"",""coordinates"":[[[127.0625636,37.6764735],[127.0621578,37.676749],[127.0617028,37.6769706],[127.0612098,37.6771329],[127.0606909,37.6772319],[127.0601589,37.6772652],[127.0596269,37.6772319],[127.059108,37.6771329],[127.058615,37.6769706],[127.05816,37.676749],[127.0577542,37.6764735],[127.0574077,37.676151],[127.0571289,37.6757893],[127.0569247,37.6753975],[127.0568001,37.6749851],[127.0567583,37.6745622],[127.0568002,37.6741394],[127.0569247,37.673727],[127.057129,37.6733351],[127.0574078,37.6729735],[127.0577544,37.672651],[127.0581601,37.6723755],[127.0586151,37.6721539],[127.0591081,37.6719916],[127.0596269,37.6718926],[127.0601589,37.6718593],[127.0606908,37.6718926],[127.0612097,37.6719916],[127.0617027,37.6721539],[127.0621577,37.6723755],[127.0625634,37.672651],[127.06291,37.6729735],[127.0631888,37.6733351],[127.063393,37.673727],[127.0635176,37.6741394],[127.0635595,37.6745622],[127.0635177,37.6749851],[127.0633931,37.6753975],[127.0631889,37.6757893],[127.0629101,37.676151],[127.0625636,37.6764735]]]}"
6090177,2015042,31110115,31110001,울산광역시 중구1,울산광역시 중구 남외동(남외초교 부근),2,2,0,0,2,0,129.3503748,35.56616683,"{""type"":""Polygon"",""coordinates"":[[[129.3527148,35.5680787],[129.35232,35.5683543],[129.3518772,35.568576],[129.3513974,35.5687384],[129.3508925,35.5688374],[129.3503748,35.5688707],[129.3498571,35.5688374],[129.3493521,35.5687384],[129.3488724,35.568576],[129.3484296,35.5683543],[129.3480347,35.5680787],[129.3476975,35.5677561],[129.3474262,35.5673943],[129.3472275,35.5670023],[129.3471062,35.5665898],[129.3470655,35.5661668],[129.3471063,35.5657438],[129.3472275,35.5653312],[129.3474263,35.5649392],[129.3476976,35.5645775],[129.3480348,35.5642549],[129.3484297,35.5639793],[129.3488724,35.5637576],[129.3493522,35.5635953],[129.3498571,35.5634962],[129.3503748,35.5634629],[129.3508924,35.5634962],[129.3513974,35.5635953],[129.3518771,35.5637576],[129.3523198,35.5639793],[129.3527147,35.5642549],[129.353052,35.5645775],[129.3533233,35.5649392],[129.353522,35.5653312],[129.3536433,35.5657438],[129.353684,35.5661668],[129.3536433,35.5665898],[129.3535221,35.5670023],[129.3533234,35.5673943],[129.3530521,35.5677561],[129.3527148,35.5680787]]]}"
6090169,2015042,44200112,44200001,충청남도 아산시1,충청남도 아산시 용화동(용화초교 부근),3,3,0,1,1,1,126.9966628,36.77355992,"{""type"":""Polygon"",""coordinates"":[[[126.9990391,36.7754715],[126.9986381,36.775747],[126.9981885,36.7759686],[126.9977013,36.776131],[126.9971885,36.77623],[126.9966628,36.7762633],[126.9961371,36.77623],[126.9956244,36.776131],[126.9951372,36.7759686],[126.9946876,36.775747],[126.9942866,36.7754715],[126.9939441,36.7751489],[126.9936686,36.7747872],[126.9934669,36.7743953],[126.9933438,36.7739828],[126.9933024,36.7735599],[126.9933438,36.773137],[126.9934669,36.7727245],[126.9936687,36.7723326],[126.9939443,36.7719709],[126.9942867,36.7716483],[126.9946877,36.7713728],[126.9951373,36.7711512],[126.9956244,36.7709889],[126.9961372,36.7708898],[126.9966628,36.7708566],[126.9971885,36.7708898],[126.9977012,36.7709889],[126.9981884,36.7711512],[126.998638,36.7713728],[126.9990389,36.7716483],[126.9993814,36.7719709],[126.9996569,36.7723326],[126.9998587,36.7727245],[126.9999818,36.773137],[127.0000232,36.7735599],[126.9999819,36.7739828],[126.9998588,36.7743953],[126.999657,36.7747872],[126.9993815,36.7751489],[126.9990391,36.7754715]]]}"
6090156,2015042,11470102,11470001,서울특별시 양천구1,서울특별시 양천구 목동(서정초교 부근),2,2,0,0,2,0,126.8680088,37.52421137,"{""type"":""Polygon"",""coordinates"":[[[126.8704087,37.5261227],[126.8700037,37.5263981],[126.8695496,37.5266198],[126.8690576,37.5267821],[126.8685398,37.5268811],[126.8680088,37.5269144],[126.8674779,37.5268811],[126.8669601,37.5267821],[126.866468,37.5266198],[126.866014,37.5263981],[126.865609,37.5261227],[126.8652631,37.5258001],[126.8649849,37.5254385],[126.8647811,37.5250466],[126.8646568,37.5246342],[126.864615,37.5242113],[126.8646568,37.5237885],[126.8647812,37.5233761],[126.864985,37.5229842],[126.8652633,37.5226225],[126.8656091,37.5223],[126.8660141,37.5220246],[126.8664681,37.521803],[126.8669601,37.5216407],[126.8674779,37.5215416],[126.8680088,37.5215084],[126.8685397,37.5215416],[126.8690575,37.5216407],[126.8695495,37.521803],[126.8700036,37.5220246],[126.8704085,37.5223],[126.8707544,37.5226225],[126.8710327,37.5229842],[126.8712365,37.5233761],[126.8713608,37.5237885],[126.8714026,37.5242113],[126.8713608,37.5246342],[126.8712365,37.5250466],[126.8710328,37.5254385],[126.8707545,37.5258001],[126.8704087,37.5261227]]]}"
6090158,2015042,11380105,11380002,서울특별시 은평구2,서울특별시 은평구 구산동(예일초교 부근),2,2,0,1,1,0,126.9150435,37.6094775,"{""type"":""Polygon"",""coordinates"":[[[126.917446,37.6113888],[126.9170406,37.6116642],[126.916586,37.6118859],[126.9160934,37.6120482],[126.915575,37.6121472],[126.9150435,37.6121805],[126.9145119,37.6121472],[126.9139935,37.6120482],[126.9135009,37.6118859],[126.9130463,37.6116642],[126.9126409,37.6113888],[126.9122947,37.6110662],[126.9120161,37.6107046],[126.9118121,37.6103127],[126.9116876,37.6099003],[126.9116458,37.6094775],[126.9116877,37.6090546],[126.9118121,37.6086422],[126.9120162,37.6082503],[126.9122948,37.6078887],[126.912641,37.6075662],[126.9130464,37.6072907],[126.913501,37.6070691],[126.9139936,37.6069068],[126.914512,37.6068078],[126.9150435,37.6067745],[126.915575,37.6068078],[126.9160934,37.6069068],[126.9165859,37.6070691],[126.9170405,37.6072907],[126.9174459,37.6075662],[126.9177922,37.6078887],[126.9180708,37.6082503],[126.9182748,37.6086422],[126.9183993,37.6090546],[126.9184411,37.6094775],[126.9183993,37.6099003],[126.9182749,37.6103127],[126.9180709,37.6107046],[126.9177923,37.6110662],[126.917446,37.6113888]]]}"
6090160,2015042,31200107,31200001,울산광역시 북구1,울산광역시 북구 상안동(동천초교 부근),2,2,0,1,1,0,129.3394096,35.63087333,"{""type"":""Polygon"",""coordinates"":[[[129.3417515,35.6327852],[129.3413563,35.6330608],[129.3409132,35.6332825],[129.340433,35.6334449],[129.3399277,35.6335439],[129.3394096,35.6335772],[129.3388914,35.6335439],[129.3383861,35.6334449],[129.3379059,35.6332825],[129.3374628,35.6330608],[129.3370676,35.6327852],[129.3367301,35.6324626],[129.3364586,35.6321008],[129.3362597,35.6317088],[129.3361384,35.6312963],[129.3360976,35.6308733],[129.3361384,35.6304503],[129.3362598,35.6300378],[129.3364587,35.6296458],[129.3367302,35.629284],[129.3370677,35.6289614],[129.3374629,35.6286858],[129.337906,35.6284642],[129.3383862,35.6283018],[129.3388915,35.6282028],[129.3394096,35.6281695],[129.3399276,35.6282028],[129.340433,35.6283018],[129.3409131,35.6284642],[129.3413562,35.6286858],[129.3417514,35.6289614],[129.3420889,35.629284],[129.3423605,35.6296458],[129.3425594,35.6300378],[129.3426807,35.6304503],[129.3427215,35.6308733],[129.3426807,35.6312963],[129.3425594,35.6317088],[129.3423605,35.6321008],[129.342089,35.6324626],[129.3417515,35.6327852]]]}"
6090135,2015042,41113128,41113001,경기도 수원시 권선구1,경기도 수원시 권선구 고색동(호매실초교 부근),2,2,0,1,1,0,126.9569573,37.26782599,"{""type"":""Polygon"",""coordinates"":[[[126.959349,37.2697374],[126.9589454,37.2700128],[126.9584929,37.2702345],[126.9580025,37.2703968],[126.9574864,37.2704958],[126.9569573,37.2705291],[126.9564282,37.2704958],[126.9559121,37.2703968],[126.9554217,37.2702345],[126.9549692,37.2700128],[126.9545656,37.2697374],[126.954221,37.2694148],[126.9539437,37.2690531],[126.9537406,37.2686613],[126.9536167,37.2682488],[126.9535751,37.2678259],[126.9536167,37.2674031],[126.9537406,37.2669906],[126.9539438,37.2665988],[126.9542211,37.2662371],[126.9545658,37.2659146],[126.9549693,37.2656391],[126.9554218,37.2654175],[126.9559122,37.2652552],[126.9564282,37.2651561],[126.9569573,37.2651229],[126.9574864,37.2651561],[126.9580024,37.2652552],[126.9584928,37.2654175],[126.9589453,37.2656391],[126.9593489,37.2659146],[126.9596935,37.2662371],[126.9599709,37.2665988],[126.960174,37.2669906],[126.9602979,37.2674031],[126.9603395,37.2678259],[126.9602979,37.2682488],[126.960174,37.2686613],[126.959971,37.2690531],[126.9596937,37.2694148],[126.959349,37.2697374]]]}"
6090162,2015042,28237101,28237001,인천광역시 부평구1,인천광역시 부평구 부평동(부평남초교 부근),2,2,0,1,1,0,126.7215378,37.48679624,"{""type"":""Polygon"",""coordinates"":[[[126.7239364,37.4887075],[126.7235317,37.488983],[126.7230778,37.4892046],[126.7225861,37.489367],[126.7220685,37.489466],[126.7215378,37.4894993],[126.7210071,37.489466],[126.7204896,37.489367],[126.7199978,37.4892046],[126.7195439,37.488983],[126.7191392,37.4887075],[126.7187935,37.488385],[126.7185154,37.4880233],[126.7183117,37.4876315],[126.7181875,37.487219],[126.7181457,37.4867962],[126.7181875,37.4863733],[126.7183118,37.4859609],[126.7185155,37.4855691],[126.7187936,37.4852074],[126.7191393,37.4848849],[126.719544,37.4846094],[126.7199979,37.4843878],[126.7204896,37.4842255],[126.7210072,37.4841265],[126.7215378,37.4840932],[126.7220684,37.4841265],[126.722586,37.4842255],[126.7230777,37.4843878],[126.7235316,37.4846094],[126.7239363,37.4848849],[126.724282,37.4852074],[126.7245601,37.4855691],[126.7247638,37.4859609],[126.7248881,37.4863733],[126.7249299,37.4867962],[126.7248881,37.487219],[126.7247639,37.4876315],[126.7245602,37.4880233],[126.7242821,37.488385],[126.7239364,37.4887075]]]}"
6090137,2015042,41173103,41173001,경기도 안양시 동안구1,경기도 안양시 동안구 평촌동(벌말초교 부근),2,2,0,2,0,0,126.9795613,37.39356222,"{""type"":""Polygon"",""coordinates"":[[[126.981957,37.3954736],[126.9815527,37.395749],[126.9810994,37.3959707],[126.9806082,37.396133],[126.9800913,37.396232],[126.9795613,37.3962653],[126.9790313,37.396232],[126.9785143,37.396133],[126.9780232,37.3959707],[126.9775699,37.395749],[126.9771656,37.3954736],[126.9768204,37.395151],[126.9765426,37.3947894],[126.9763392,37.3943975],[126.9762151,37.393985],[126.9761734,37.3935622],[126.9762151,37.3931393],[126.9763393,37.3927269],[126.9765427,37.392335],[126.9768205,37.3919734],[126.9771658,37.3916508],[126.97757,37.3913754],[126.9780233,37.3911538],[126.9785144,37.3909914],[126.9790313,37.3908924],[126.9795613,37.3908592],[126.9800913,37.3908924],[126.9806082,37.3909914],[126.9810993,37.3911538],[126.9815526,37.3913754],[126.9819568,37.3916508],[126.9823021,37.3919734],[126.9825799,37.392335],[126.9827833,37.3927269],[126.9829075,37.3931393],[126.9829492,37.3935622],[126.9829075,37.393985],[126.9827834,37.3943975],[126.98258,37.3947894],[126.9823022,37.395151],[126.981957,37.3954736]]]}"
6090164,2015042,46170390,46170001,전라남도 나주시1,전라남도 나주시 금천면(금천초교 부근),2,2,0,1,1,0,126.7538113,35.03332403,"{""type"":""Polygon"",""coordinates"":[[[126.756136,35.0352361],[126.7557438,35.0355117],[126.7553039,35.0357334],[126.7548272,35.0358958],[126.7543256,35.0359949],[126.7538113,35.0360282],[126.753297,35.0359949],[126.7527953,35.0358958],[126.7523187,35.0357334],[126.7518788,35.0355117],[126.7514865,35.0352361],[126.7511515,35.0349135],[126.7508819,35.0345516],[126.7506845,35.0341596],[126.7505641,35.033747],[126.7505237,35.033324],[126.7505641,35.032901],[126.7506846,35.0324884],[126.750882,35.0320963],[126.7511516,35.0317346],[126.7514866,35.0314119],[126.7518789,35.0311363],[126.7523188,35.0309146],[126.7527954,35.0307522],[126.753297,35.0306532],[126.7538113,35.0306199],[126.7543256,35.0306532],[126.7548272,35.0307522],[126.7553038,35.0309146],[126.7557436,35.0311363],[126.7561359,35.0314119],[126.756471,35.0317346],[126.7567405,35.0320963],[126.756938,35.0324884],[126.7570584,35.032901],[126.7570989,35.033324],[126.7570585,35.033747],[126.756938,35.0341596],[126.7567406,35.0345516],[126.7564711,35.0349135],[126.756136,35.0352361]]]}"
6090166,2015042,50110137,50110001,제주특별자치도 제주시1,제주특별자치도 제주시 연동(신광초교 부근),3,3,0,2,1,0,126.4850048,33.49183641,"{""type"":""Polygon"",""coordinates"":[[[126.4872876,33.493749],[126.4869024,33.4940246],[126.4864704,33.4942464],[126.4860024,33.4944088],[126.4855098,33.4945079],[126.4850048,33.4945412],[126.4844998,33.4945079],[126.4840072,33.4944088],[126.4835392,33.4942464],[126.4831073,33.4940246],[126.4827221,33.493749],[126.4823931,33.4934262],[126.4821284,33.4930643],[126.4819346,33.4926722],[126.4818164,33.4922595],[126.4817766,33.4918364],[126.4818164,33.4914132],[126.4819347,33.4910005],[126.4821285,33.4906084],[126.4823932,33.4902465],[126.4827222,33.4899238],[126.4831074,33.4896481],[126.4835393,33.4894264],[126.4840073,33.489264],[126.4844998,33.4891649],[126.4850048,33.4891316],[126.4855098,33.4891649],[126.4860024,33.489264],[126.4864704,33.4894264],[126.4869023,33.4896481],[126.4872875,33.4899238],[126.4876164,33.4902465],[126.4878811,33.4906084],[126.488075,33.4910005],[126.4881933,33.4914132],[126.488233,33.4918364],[126.4881933,33.4922595],[126.488075,33.4926722],[126.4878812,33.4930643],[126.4876165,33.4934262],[126.4872876,33.493749]]]}"
6090168,2015042,44230102,44230001,충청남도 논산시1,충청남도 논산시 반월동(논산반월초교 부근),2,2,0,0,2,0,127.0838152,36.20401207,"{""type"":""Polygon"",""coordinates"":[[[127.0861741,36.2059238],[127.085776,36.2061993],[127.0853297,36.206421],[127.0848461,36.2065833],[127.084337,36.2066824],[127.0838152,36.2067157],[127.0832933,36.2066824],[127.0827843,36.2065833],[127.0823007,36.206421],[127.0818543,36.2061993],[127.0814563,36.2059238],[127.0811163,36.2056012],[127.0808428,36.2052394],[127.0806425,36.2048475],[127.0805203,36.204435],[127.0804793,36.204012],[127.0805204,36.2035891],[127.0806426,36.2031766],[127.0808429,36.2027846],[127.0811164,36.2024229],[127.0814564,36.2021003],[127.0818544,36.2018248],[127.0823008,36.2016031],[127.0827844,36.2014408],[127.0832933,36.2013417],[127.0838152,36.2013085],[127.084337,36.2013417],[127.084846,36.2014408],[127.0853296,36.2016031],[127.0857759,36.2018248],[127.0861739,36.2021003],[127.0865139,36.2024229],[127.0867874,36.2027846],[127.0869878,36.2031766],[127.08711,36.2035891],[127.0871511,36.204012],[127.08711,36.204435],[127.0869878,36.2048475],[127.0867875,36.2052394],[127.086514,36.2056012],[127.0861741,36.2059238]]]}"
6090154,2015042,11590102,11590001,서울특별시 동작구1,서울특별시 동작구 상도동(신상도초교 부근),2,2,0,1,1,0,126.9439187,37.49888658,"{""type"":""Polygon"",""coordinates"":[[[126.9463177,37.5007979],[126.9459129,37.5010733],[126.945459,37.501295],[126.9449671,37.5014573],[126.9444494,37.5015563],[126.9439187,37.5015896],[126.9433879,37.5015563],[126.9428703,37.5014573],[126.9423784,37.501295],[126.9419245,37.5010733],[126.9415197,37.5007979],[126.9411739,37.5004753],[126.9408958,37.5001137],[126.9406921,37.4997218],[126.9405678,37.4993094],[126.940526,37.4988865],[126.9405678,37.4984637],[126.9406921,37.4980513],[126.9408959,37.4976594],[126.941174,37.4972977],[126.9415198,37.4969752],[126.9419246,37.4966998],[126.9423785,37.4964782],[126.9428703,37.4963158],[126.943388,37.4962168],[126.9439187,37.4961836],[126.9444494,37.4962168],[126.944967,37.4963158],[126.9454589,37.4964782],[126.9459128,37.4966998],[126.9463176,37.4969752],[126.9466633,37.4972977],[126.9469415,37.4976594],[126.9471452,37.4980513],[126.9472695,37.4984637],[126.9473113,37.4988865],[126.9472696,37.4993094],[126.9471453,37.4997218],[126.9469416,37.5001137],[126.9466634,37.5004753],[126.9463177,37.5007979]]]}"
