다발지식별자,다발지그룹식별자,법정동코드,스팟코드,관할경찰서,다발지명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
5532042,2014110,1111011500,11110001,서울특별시 종로구1,서울특별시 종로구 사직동(매동길-일반국도48호선진입로 부근),3,3,0,2,1,0,126.9690755,37.57604078,"{""type"":""Polygon"",""coordinates"":[[[126.9706765,37.577315],[126.9703334,37.5775391],[126.9699419,37.5777056],[126.9695172,37.5778081],[126.9690755,37.5778428],[126.9686338,37.5778081],[126.968209,37.5777056],[126.9678176,37.5775391],[126.9674745,37.577315],[126.9671929,37.5770419],[126.9669837,37.5767304],[126.9668549,37.5763923],[126.9668114,37.5760408],[126.9668549,37.5756892],[126.9669838,37.5753512],[126.967193,37.5750396],[126.9674746,37.5747666],[126.9678177,37.5745425],[126.9682091,37.574376],[126.9686338,37.5742734],[126.9690755,37.5742388],[126.9695172,37.5742734],[126.9699419,37.574376],[126.9703333,37.5745425],[126.9706764,37.5747666],[126.970958,37.5750396],[126.9711672,37.5753512],[126.9712961,37.5756892],[126.9713396,37.5760408],[126.9712961,37.5763923],[126.9711673,37.5767304],[126.970958,37.5770419],[126.9706765,37.577315]]]}"
5532077,2014110,2717010300,27170001,대구광역시 서구1,대구광역시 서구 평리동(서도문구서점 부근),3,3,0,2,1,0,128.5649823,35.86615675,"{""type"":""Polygon"",""coordinates"":[[[128.5665482,35.8674313],[128.5662126,35.8676555],[128.5658297,35.867822],[128.5654143,35.8679246],[128.5649823,35.8679593],[128.5645503,35.8679246],[128.5641348,35.867822],[128.563752,35.8676555],[128.5634164,35.8674313],[128.563141,35.8671582],[128.5629364,35.8668465],[128.5628104,35.8665084],[128.5627678,35.8661567],[128.5628104,35.8658051],[128.5629364,35.8654669],[128.5631411,35.8651553],[128.5634165,35.8648822],[128.563752,35.864658],[128.5641349,35.8644914],[128.5645503,35.8643889],[128.5649823,35.8643542],[128.5654143,35.8643889],[128.5658297,35.8644914],[128.5662125,35.864658],[128.5665481,35.8648822],[128.5668235,35.8651553],[128.5670282,35.8654669],[128.5671542,35.8658051],[128.5671967,35.8661567],[128.5671542,35.8665084],[128.5670282,35.8668465],[128.5668236,35.8671582],[128.5665482,35.8674313]]]}"
5532096,2014110,4159012700,41590002,경기도 화성시2,경기도 화성시 반송동((한화꿈에그린앞교차로) 부근),3,4,0,2,2,0,127.0763023,37.19612908,"{""type"":""Polygon"",""coordinates"":[[[127.0778952,37.1974034],[127.0775538,37.1976275],[127.0771644,37.197794],[127.0767418,37.1978966],[127.0763023,37.1979312],[127.0758628,37.1978966],[127.0754402,37.197794],[127.0750507,37.1976275],[127.0747094,37.1974034],[127.0744292,37.1971303],[127.0742211,37.1968187],[127.0740929,37.1964806],[127.0740496,37.1961291],[127.0740929,37.1957775],[127.0742211,37.1954394],[127.0744293,37.1951279],[127.0747094,37.1948548],[127.0750508,37.1946307],[127.0754402,37.1944642],[127.0758628,37.1943616],[127.0763023,37.194327],[127.0767418,37.1943616],[127.0771643,37.1944642],[127.0775538,37.1946307],[127.0778952,37.1948548],[127.0781753,37.1951279],[127.0783835,37.1954394],[127.0785117,37.1957775],[127.078555,37.1961291],[127.0785117,37.1964806],[127.0783835,37.1968187],[127.0781754,37.1971303],[127.0778952,37.1974034]]]}"
5542784,2014110,4213011600,42130002,강원도 원주시2,강원도 원주시 관설동(한우리정육점 부근),3,3,0,1,1,1,127.9623565,37.31583414,"{""type"":""Polygon"",""coordinates"":[[[127.9639519,37.3171084],[127.96361,37.3173325],[127.9632199,37.317499],[127.9627966,37.3176016],[127.9623565,37.3176362],[127.9619163,37.3176016],[127.961493,37.317499],[127.9611029,37.3173325],[127.960761,37.3171084],[127.9604804,37.3168353],[127.9602719,37.3165237],[127.9601435,37.3161857],[127.9601002,37.3158341],[127.9601436,37.3154825],[127.960272,37.3151445],[127.9604805,37.3148329],[127.9607611,37.3145599],[127.961103,37.3143358],[127.961493,37.3141692],[127.9619163,37.3140667],[127.9623565,37.3140321],[127.9627966,37.3140667],[127.9632199,37.3141692],[127.9636099,37.3143358],[127.9639519,37.3145599],[127.9642324,37.3148329],[127.964441,37.3151445],[127.9645694,37.3154825],[127.9646127,37.3158341],[127.9645694,37.3161857],[127.964441,37.3165237],[127.9642325,37.3168353],[127.9639519,37.3171084]]]}"
5542932,2014110,4150010900,41500001,경기도 이천시1,경기도 이천시 증포동((경기동부과수농협앞교차로) 부근),4,6,0,2,4,0,127.4556033,37.29359022,"{""type"":""Polygon"",""coordinates"":[[[127.4571983,37.2948645],[127.4568565,37.2950886],[127.4564665,37.2952551],[127.4560434,37.2953577],[127.4556033,37.2953923],[127.4551633,37.2953577],[127.4547401,37.2952551],[127.4543502,37.2950886],[127.4540084,37.2948645],[127.4537279,37.2945914],[127.4535194,37.2942798],[127.4533911,37.2939418],[127.4533477,37.2935902],[127.4533911,37.2932386],[127.4535195,37.2929006],[127.4537279,37.292589],[127.4540084,37.2923159],[127.4543502,37.2920918],[127.4547402,37.2919253],[127.4551633,37.2918228],[127.4556033,37.2917881],[127.4560434,37.2918228],[127.4564665,37.2919253],[127.4568565,37.2920918],[127.4571983,37.2923159],[127.4574788,37.292589],[127.4576872,37.2929006],[127.4578156,37.2932386],[127.4578589,37.2935902],[127.4578156,37.2939418],[127.4576873,37.2942798],[127.4574788,37.2945914],[127.4571983,37.2948645]]]}"
5532231,2014110,2820010300,28200002,인천광역시 남동구2,인천광역시 남동구 만수동(석원 맨션 부근),3,3,0,2,1,0,126.7330153,37.45170964,"{""type"":""Polygon"",""coordinates"":[[[126.7346136,37.4529839],[126.7342711,37.453208],[126.7338803,37.4533745],[126.7334563,37.453477],[126.7330153,37.4535117],[126.7325743,37.453477],[126.7321503,37.4533745],[126.7317595,37.453208],[126.731417,37.4529839],[126.7311359,37.4527108],[126.730927,37.4523992],[126.7307984,37.4520612],[126.730755,37.4517096],[126.7307984,37.4513581],[126.7309271,37.45102],[126.7311359,37.4507085],[126.731417,37.4504354],[126.7317596,37.4502113],[126.7321503,37.4500448],[126.7325744,37.4499422],[126.7330153,37.4499076],[126.7334563,37.4499422],[126.7338803,37.4500448],[126.7342711,37.4502113],[126.7346136,37.4504354],[126.7348947,37.4507085],[126.7351036,37.45102],[126.7352322,37.4513581],[126.7352757,37.4517096],[126.7352322,37.4520612],[126.7351036,37.4523992],[126.7348947,37.4527108],[126.7346136,37.4529839]]]}"
5532371,2014110,4615013300,46150002,전라남도 순천시2,전라남도 순천시 조례동(타이어타운 부근),5,5,0,1,4,0,127.5214278,34.9716468,"{""type"":""Polygon"",""coordinates"":[[[127.5229765,34.9729215],[127.5226446,34.9731458],[127.522266,34.9733123],[127.5218551,34.9734149],[127.5214278,34.9734496],[127.5210006,34.9734149],[127.5205897,34.9733123],[127.5202111,34.9731458],[127.5198792,34.9729215],[127.5196068,34.9726484],[127.5194044,34.9723367],[127.5192798,34.9719985],[127.5192377,34.9716468],[127.5192798,34.9712951],[127.5194045,34.9709569],[127.5196069,34.9706452],[127.5198792,34.970372],[127.5202111,34.9701478],[127.5205897,34.9699813],[127.5210006,34.9698787],[127.5214278,34.969844],[127.5218551,34.9698787],[127.5222659,34.9699813],[127.5226446,34.9701478],[127.5229765,34.970372],[127.5232488,34.9706452],[127.5234512,34.9709569],[127.5235759,34.9712951],[127.5236179,34.9716468],[127.5235759,34.9719985],[127.5234513,34.9723367],[127.5232489,34.9726484],[127.5229765,34.9729215]]]}"
5532536,2014110,1130510100,11305001,서울특별시 강북구1,서울특별시 강북구 미아동(삼양입구사거리 부근),3,4,0,1,2,1,127.0302107,37.61691447,"{""type"":""Polygon"",""coordinates"":[[[127.0318126,37.6181886],[127.0314693,37.6184128],[127.0310776,37.6185793],[127.0306527,37.6186818],[127.0302107,37.6187164],[127.0297688,37.6186818],[127.0293438,37.6185793],[127.0289521,37.6184128],[127.0286089,37.6181886],[127.0283271,37.6179156],[127.0281178,37.617604],[127.0279889,37.617266],[127.0279454,37.6169144],[127.0279889,37.6165629],[127.0281178,37.6162249],[127.0283272,37.6159133],[127.0286089,37.6156403],[127.0289522,37.6154162],[127.0293438,37.6152497],[127.0297688,37.6151471],[127.0302107,37.6151125],[127.0306526,37.6151471],[127.0310776,37.6152497],[127.0314692,37.6154162],[127.0318125,37.6156403],[127.0320942,37.6159133],[127.0323036,37.6162249],[127.0324325,37.6165629],[127.032476,37.6169144],[127.0324325,37.617266],[127.0323036,37.617604],[127.0320943,37.6179156],[127.0318126,37.6181886]]]}"
6101128,2015049,4121010100,41210001,경기도 광명시1,경기도 광명시 광명동(광명6동삼거리 부근),5,5,0,3,2,0,126.8489614,37.47386161,"{""type"":""Polygon"",""coordinates"":[[[126.8505602,37.4751358],[126.8502176,37.4753599],[126.8498267,37.4755265],[126.8494025,37.475629],[126.8489614,37.4756636],[126.8485203,37.475629],[126.8480962,37.4755265],[126.8477053,37.4753599],[126.8473626,37.4751358],[126.8470815,37.4748627],[126.8468725,37.4745512],[126.8467439,37.4742131],[126.8467004,37.4738616],[126.8467439,37.47351],[126.8468726,37.473172],[126.8470815,37.4728604],[126.8473627,37.4725874],[126.8477053,37.4723633],[126.8480962,37.4721968],[126.8485203,37.4720942],[126.8489614,37.4720596],[126.8494025,37.4720942],[126.8498267,37.4721968],[126.8502176,37.4723633],[126.8505602,37.4725874],[126.8508414,37.4728604],[126.8510503,37.473172],[126.851179,37.47351],[126.8512224,37.4738616],[126.851179,37.4742131],[126.8510504,37.4745512],[126.8508414,37.4748627],[126.8505602,37.4751358]]]}"
6101170,2015049,4613013300,46130001,전라남도 여수시1,전라남도 여수시 신기동(우미피아노 부근),3,3,0,1,2,0,127.6741956,34.76172532,"{""type"":""Polygon"",""coordinates"":[[[127.6757403,34.7630001],[127.6754093,34.7632243],[127.6750316,34.7633909],[127.6746218,34.7634935],[127.6741956,34.7635282],[127.6737694,34.7634935],[127.6733596,34.7633909],[127.6729819,34.7632243],[127.6726508,34.7630001],[127.6723792,34.7627269],[127.6721773,34.7624152],[127.672053,34.762077],[127.672011,34.7617253],[127.672053,34.7613736],[127.6721773,34.7610354],[127.6723792,34.7607237],[127.6726509,34.7604505],[127.6729819,34.7602263],[127.6733596,34.7600597],[127.6737694,34.7599571],[127.6741956,34.7599225],[127.6746217,34.7599571],[127.6750315,34.7600597],[127.6754092,34.7602263],[127.6757403,34.7604505],[127.6760119,34.7607237],[127.6762138,34.7610354],[127.6763381,34.7613736],[127.6763801,34.7617253],[127.6763382,34.762077],[127.6762138,34.7624152],[127.676012,34.7627269],[127.6757403,34.7630001]]]}"
6101171,2015049,4615031000,46150001,전라남도 순천시1,전라남도 순천시 해룡면(인삼당온누리약국사거리 부근),4,4,0,3,1,0,127.5300892,34.94764511,"{""type"":""Polygon"",""coordinates"":[[[127.5316374,34.9489199],[127.5313056,34.9491441],[127.530927,34.9493107],[127.5305163,34.9494133],[127.5300892,34.9494479],[127.529662,34.9494133],[127.5292513,34.9493107],[127.5288727,34.9491441],[127.5285409,34.9489199],[127.5282687,34.9486467],[127.5280663,34.948335],[127.5279417,34.9479968],[127.5278997,34.9476451],[127.5279418,34.9472934],[127.5280664,34.9469552],[127.5282687,34.9466435],[127.528541,34.9463703],[127.5288728,34.9461461],[127.5292513,34.9459796],[127.529662,34.945877],[127.5300892,34.9458423],[127.5305163,34.945877],[127.530927,34.9459796],[127.5313055,34.9461461],[127.5316373,34.9463703],[127.5319096,34.9466435],[127.5321119,34.9469552],[127.5322365,34.9472934],[127.5322786,34.9476451],[127.5322366,34.9479968],[127.532112,34.948335],[127.5319097,34.9486467],[127.5316374,34.9489199]]]}"
6101132,2015049,4127110400,41271001,경기도 안산시 상록구1,경기도 안산시 상록구 본오동(LG텔레콤본오점 부근),3,3,0,2,1,0,126.8665944,37.29691653,"{""type"":""Polygon"",""coordinates"":[[[126.8681894,37.2981908],[126.8678476,37.2984149],[126.8674576,37.2985814],[126.8670345,37.298684],[126.8665944,37.2987186],[126.8661543,37.298684],[126.8657312,37.2985814],[126.8653412,37.2984149],[126.8649993,37.2981908],[126.8647188,37.2979177],[126.8645104,37.2976061],[126.864382,37.2972681],[126.8643387,37.2969165],[126.8643821,37.2965649],[126.8645104,37.2962269],[126.8647189,37.2959153],[126.8649994,37.2956423],[126.8653412,37.2954182],[126.8657312,37.2952516],[126.8661543,37.2951491],[126.8665944,37.2951145],[126.8670345,37.2951491],[126.8674576,37.2952516],[126.8678476,37.2954182],[126.8681894,37.2956423],[126.8684699,37.2959153],[126.8686784,37.2962269],[126.8688067,37.2965649],[126.8688501,37.2969165],[126.8688068,37.2972681],[126.8686784,37.2976061],[126.86847,37.2979177],[126.8681894,37.2981908]]]}"
6101137,2015049,4139012700,41390001,경기도 시흥시1,경기도 시흥시 거모동(도일삼거리 부근),5,6,0,2,3,1,126.784573,37.34353188,"{""type"":""Polygon"",""coordinates"":[[[126.786169,37.3448061],[126.785827,37.3450302],[126.7854368,37.3451968],[126.7850133,37.3452993],[126.784573,37.3453339],[126.7841326,37.3452993],[126.7837092,37.3451968],[126.783319,37.3450302],[126.782977,37.3448061],[126.7826963,37.344533],[126.7824877,37.3442215],[126.7823593,37.3438834],[126.7823159,37.3435319],[126.7823593,37.3431803],[126.7824877,37.3428422],[126.7826963,37.3425307],[126.782977,37.3422576],[126.783319,37.3420335],[126.7837093,37.341867],[126.7841327,37.3417644],[126.784573,37.3417298],[126.7850133,37.3417644],[126.7854367,37.341867],[126.7858269,37.3420335],[126.786169,37.3422576],[126.7864497,37.3425307],[126.7866583,37.3428422],[126.7867867,37.3431803],[126.7868301,37.3435319],[126.7867867,37.3438834],[126.7866583,37.3442215],[126.7864497,37.344533],[126.786169,37.3448061]]]}"
6101140,2015049,4141010400,41410002,경기도 군포시2,경기도 군포시 산본동(서강대학교SLP영어학당영어문화원(주) 부근),3,3,0,0,3,0,126.9297531,37.36514312,"{""type"":""Polygon"",""coordinates"":[[[126.9313495,37.3664173],[126.9310074,37.3666415],[126.9306171,37.366808],[126.9301935,37.3669105],[126.9297531,37.3669452],[126.9293126,37.3669105],[126.928889,37.366808],[126.9284987,37.3666415],[126.9281566,37.3664173],[126.9278758,37.3661443],[126.9276672,37.3658327],[126.9275387,37.3654947],[126.9274953,37.3651431],[126.9275387,37.3647915],[126.9276672,37.3644535],[126.9278758,37.3641419],[126.9281566,37.3638689],[126.9284987,37.3636448],[126.9288891,37.3634782],[126.9293126,37.3633757],[126.9297531,37.3633411],[126.9301935,37.3633757],[126.930617,37.3634782],[126.9310074,37.3636448],[126.9313495,37.3638689],[126.9316303,37.3641419],[126.9318389,37.3644535],[126.9319674,37.3647915],[126.9320108,37.3651431],[126.9319674,37.3654947],[126.9318389,37.3658327],[126.9316303,37.3661443],[126.9313495,37.3664173]]]}"
6101141,2015049,4146311800,41463001,경기도 용인시 기흥구1,경기도 용인시 기흥구 보정동(죽현마을아이파크죽전 부근),3,3,0,0,3,0,127.1130097,37.31940685,"{""type"":""Polygon"",""coordinates"":[[[127.1146052,37.3206811],[127.1142633,37.3209052],[127.1138732,37.3210717],[127.1134499,37.3211743],[127.1130097,37.3212089],[127.1125695,37.3211743],[127.1121462,37.3210717],[127.1117561,37.3209052],[127.1114142,37.3206811],[127.1111335,37.320408],[127.110925,37.3200964],[127.1107966,37.3197584],[127.1107533,37.3194068],[127.1107967,37.3190553],[127.1109251,37.3187172],[127.1111336,37.3184057],[127.1114142,37.3181326],[127.1117561,37.3179085],[127.1121462,37.3177419],[127.1125695,37.3176394],[127.1130097,37.3176048],[127.1134499,37.3176394],[127.1138731,37.3177419],[127.1142632,37.3179085],[127.1146051,37.3181326],[127.1148857,37.3184057],[127.1150943,37.3187172],[127.1152227,37.3190553],[127.115266,37.3194068],[127.1152227,37.3197584],[127.1150943,37.3200964],[127.1148858,37.320408],[127.1146052,37.3206811]]]}"
6101143,2015049,4150010300,41500002,경기도 이천시2,경기도 이천시 중리동(어린이보호구역 부근),3,3,0,1,2,0,127.44363,37.27736241,"{""type"":""Polygon"",""coordinates"":[[[127.4452246,37.2786367],[127.4448829,37.2788608],[127.444493,37.2790273],[127.4440699,37.2791299],[127.44363,37.2791645],[127.44319,37.2791299],[127.4427669,37.2790273],[127.4423771,37.2788608],[127.4420353,37.2786367],[127.4417549,37.2783636],[127.4415465,37.278052],[127.4414182,37.277714],[127.4413748,37.2773624],[127.4414182,37.2770108],[127.4415465,37.2766728],[127.4417549,37.2763612],[127.4420354,37.2760881],[127.4423771,37.275864],[127.442767,37.2756975],[127.44319,37.275595],[127.44363,37.2755603],[127.4440699,37.275595],[127.4444929,37.2756975],[127.4448828,37.275864],[127.4452245,37.2760881],[127.445505,37.2763612],[127.4457134,37.2766728],[127.4458417,37.2770108],[127.4458851,37.2773624],[127.4458417,37.277714],[127.4457134,37.278052],[127.445505,37.2783636],[127.4452246,37.2786367]]]}"
6101144,2015049,4155011300,41550001,경기도 안성시1,경기도 안성시 인지동((인지리사무소앞교차로) 부근),4,5,0,2,3,0,127.268758,37.00399642,"{""type"":""Polygon"",""coordinates"":[[[127.2703469,37.0052707],[127.2700064,37.0054949],[127.2696179,37.0056614],[127.2691964,37.005764],[127.268758,37.0057986],[127.2683196,37.005764],[127.2678981,37.0056614],[127.2675096,37.0054949],[127.2671691,37.0052707],[127.2668897,37.0049976],[127.266682,37.0046861],[127.2665542,37.004348],[127.266511,37.0039964],[127.2665542,37.0036448],[127.2666821,37.0033067],[127.2668897,37.0029952],[127.2671692,37.0027221],[127.2675097,37.002498],[127.2678981,37.0023314],[127.2683196,37.0022289],[127.268758,37.0021943],[127.2691964,37.0022289],[127.2696179,37.0023314],[127.2700064,37.002498],[127.2703469,37.0027221],[127.2706263,37.0029952],[127.270834,37.0033067],[127.2709618,37.0036448],[127.271005,37.0039964],[127.2709619,37.004348],[127.270834,37.0046861],[127.2706264,37.0049976],[127.2703469,37.0052707]]]}"
6101147,2015049,4311210800,43112001,충청북도 청주시 서원구1,충청북도 청주시 서원구 성화동((지방도594호선구룡로) 부근),3,4,0,3,1,0,127.4473974,36.6172881,"{""type"":""Polygon"",""coordinates"":[[[127.4489783,36.6185625],[127.4486395,36.6187866],[127.448253,36.6189532],[127.4478336,36.6190557],[127.4473974,36.6190904],[127.4469612,36.6190557],[127.4465418,36.6189532],[127.4461553,36.6187866],[127.4458165,36.6185625],[127.4455384,36.6182894],[127.4453318,36.6179778],[127.4452046,36.6176397],[127.4451617,36.6172881],[127.4452046,36.6169365],[127.4453319,36.6165984],[127.4455385,36.6162868],[127.4458165,36.6160137],[127.4461553,36.6157896],[127.4465418,36.615623],[127.4469612,36.6155204],[127.4473974,36.6154858],[127.4478336,36.6155204],[127.448253,36.615623],[127.4486395,36.6157896],[127.4489783,36.6160137],[127.4492563,36.6162868],[127.4494629,36.6165984],[127.4495902,36.6169365],[127.4496331,36.6172881],[127.4495902,36.6176397],[127.449463,36.6179778],[127.4492564,36.6182894],[127.4489783,36.6185625]]]}"
6101151,2015049,4413110800,44131001,충청남도 천안시 동남구1,충청남도 천안시 동남구 구성동(구곡교 부근),3,3,0,1,2,0,127.1632584,36.7907499,"{""type"":""Polygon"",""coordinates"":[[[127.1648428,36.7920243],[127.1645033,36.7922484],[127.1641159,36.7924149],[127.1636955,36.7925175],[127.1632584,36.7925521],[127.1628212,36.7925175],[127.1624008,36.7924149],[127.1620134,36.7922484],[127.1616739,36.7920243],[127.1613952,36.7917511],[127.1611881,36.7914396],[127.1610606,36.7911015],[127.1610176,36.7907499],[127.1610607,36.7903983],[127.1611882,36.7900602],[127.1613952,36.7897486],[127.1616739,36.7894755],[127.1620135,36.7892514],[127.1624009,36.7890849],[127.1628212,36.7889823],[127.1632584,36.7889477],[127.1636955,36.7889823],[127.1641158,36.7890849],[127.1645032,36.7892514],[127.1648428,36.7894755],[127.1651215,36.7897486],[127.1653285,36.7900602],[127.1654561,36.7903983],[127.1654991,36.7907499],[127.1654561,36.7911015],[127.1653286,36.7914396],[127.1651215,36.7917511],[127.1648428,36.7920243]]]}"
6101153,2015049,4413310800,44133001,충청남도 천안시 서북구1,충청남도 천안시 서북구 불당동((대동피렌체107동) 부근),3,3,0,2,1,0,127.1096687,36.80657297,"{""type"":""Polygon"",""coordinates"":[[[127.1112535,36.8078473],[127.1109138,36.8080715],[127.1105264,36.808238],[127.1101059,36.8083406],[127.1096687,36.8083752],[127.1092314,36.8083406],[127.108811,36.808238],[127.1084235,36.8080715],[127.1080838,36.8078473],[127.1078051,36.8075742],[127.107598,36.8072626],[127.1074705,36.8069245],[127.1074274,36.8065729],[127.1074705,36.8062214],[127.107598,36.8058833],[127.1078052,36.8055717],[127.1080839,36.8052986],[127.1084235,36.8050745],[127.108811,36.8049079],[127.1092314,36.8048054],[127.1096687,36.8047707],[127.1101059,36.8048054],[127.1105263,36.8049079],[127.1109138,36.8050745],[127.1112534,36.8052986],[127.1115321,36.8055717],[127.1117393,36.8058833],[127.1118668,36.8062214],[127.1119099,36.8065729],[127.1118668,36.8069245],[127.1117393,36.8072626],[127.1115322,36.8075742],[127.1112535,36.8078473]]]}"
6101155,2015049,4423010100,44230001,충청남도 논산시1,충청남도 논산시 화지동(하나은행사거리 부근),5,6,0,1,5,0,127.0840952,36.20448058,"{""type"":""Polygon"",""coordinates"":[[[127.0856678,36.2057551],[127.0853308,36.2059792],[127.0849463,36.2061458],[127.0845291,36.2062483],[127.0840952,36.206283],[127.0836614,36.2062483],[127.0832442,36.2061458],[127.0828597,36.2059792],[127.0825227,36.2057551],[127.0822461,36.2054819],[127.0820406,36.2051703],[127.081914,36.2048322],[127.0818713,36.2044806],[127.081914,36.2041289],[127.0820406,36.2037908],[127.0822461,36.2034792],[127.0825227,36.2032061],[127.0828597,36.2029819],[127.0832442,36.2028154],[127.0836614,36.2027128],[127.0840952,36.2026782],[127.0845291,36.2027128],[127.0849463,36.2028154],[127.0853308,36.2029819],[127.0856678,36.2032061],[127.0859444,36.2034792],[127.0861499,36.2037908],[127.0862764,36.2041289],[127.0863192,36.2044806],[127.0862765,36.2048322],[127.0861499,36.2051703],[127.0859444,36.2054819],[127.0856678,36.2057551]]]}"
6101156,2015049,4423010500,44230002,충청남도 논산시2,충청남도 논산시 취암동(내동사거리 부근),4,4,0,1,3,0,127.0918488,36.19187277,"{""type"":""Polygon"",""coordinates"":[[[127.0934212,36.1931473],[127.0930842,36.1933714],[127.0926998,36.193538],[127.0922826,36.1936405],[127.0918488,36.1936752],[127.091415,36.1936405],[127.0909979,36.193538],[127.0906134,36.1933714],[127.0902765,36.1931473],[127.09,36.1928741],[127.0897945,36.1925625],[127.0896679,36.1922244],[127.0896252,36.1918727],[127.089668,36.1915211],[127.0897945,36.191183],[127.09,36.1908714],[127.0902765,36.1905983],[127.0906135,36.1903741],[127.0909979,36.1902076],[127.091415,36.190105],[127.0918488,36.1900704],[127.0922826,36.190105],[127.0926997,36.1902076],[127.0930842,36.1903741],[127.0934211,36.1905983],[127.0936976,36.1908714],[127.0939031,36.191183],[127.0940297,36.1915211],[127.0940724,36.1918727],[127.0940297,36.1922244],[127.0939032,36.1925625],[127.0936977,36.1928741],[127.0934212,36.1931473]]]}"
6101158,2015049,4511310400,45113001,전라북도 전주시 덕진구1,전라북도 전주시 덕진구 인후동2가(안골네거리 부근),4,4,0,2,2,0,127.1569118,35.83639093,"{""type"":""Polygon"",""coordinates"":[[[127.1584771,35.8376655],[127.1581417,35.8378897],[127.1577589,35.8380562],[127.1573437,35.8381588],[127.1569118,35.8381934],[127.1564799,35.8381588],[127.1560647,35.8380562],[127.155682,35.8378897],[127.1553465,35.8376655],[127.1550712,35.8373923],[127.1548667,35.8370807],[127.1547407,35.8367426],[127.1546982,35.8363909],[127.1547407,35.8360393],[127.1548667,35.8357011],[127.1550713,35.8353895],[127.1553466,35.8351163],[127.155682,35.8348922],[127.1560647,35.8347256],[127.15648,35.834623],[127.1569118,35.8345884],[127.1573437,35.834623],[127.1577589,35.8347256],[127.1581416,35.8348922],[127.1584771,35.8351163],[127.1587524,35.8353895],[127.1589569,35.8357011],[127.1590829,35.8360393],[127.1591254,35.8363909],[127.1590829,35.8367426],[127.158957,35.8370807],[127.1587524,35.8373923],[127.1584771,35.8376655]]]}"
6101160,2015049,4511310300,45113003,전라북도 전주시 덕진구3,전라북도 전주시 덕진구 인후동1가(한국사관학교 부근),3,3,0,0,3,0,127.1659531,35.82665108,"{""type"":""Polygon"",""coordinates"":[[[127.1675182,35.8279256],[127.1671828,35.8281498],[127.1668001,35.8283164],[127.1663849,35.828419],[127.1659531,35.8284536],[127.1655213,35.828419],[127.1651061,35.8283164],[127.1647234,35.8281498],[127.164388,35.8279256],[127.1641127,35.8276525],[127.1639082,35.8273409],[127.1637823,35.8270027],[127.1637397,35.8266511],[127.1637823,35.8262994],[127.1639082,35.8259613],[127.1641128,35.8256496],[127.164388,35.8253765],[127.1647234,35.8251523],[127.1651061,35.8249858],[127.1655213,35.8248832],[127.1659531,35.8248486],[127.1663849,35.8248832],[127.1668001,35.8249858],[127.1671827,35.8251523],[127.1675181,35.8253765],[127.1677934,35.8256496],[127.167998,35.8259613],[127.1681239,35.8262994],[127.1681665,35.8266511],[127.1681239,35.8270027],[127.167998,35.8273409],[127.1677935,35.8276525],[127.1675182,35.8279256]]]}"
6101164,2015049,4514012300,45140001,전라북도 익산시1,전라북도 익산시 어양동((한국공중전화시티폰) 부근),3,4,0,0,4,0,126.9914137,35.95485247,"{""type"":""Polygon"",""coordinates"":[[[126.9929813,35.956127],[126.9926454,35.9563512],[126.9922621,35.9565177],[126.9918462,35.9566203],[126.9914137,35.9566549],[126.9909812,35.9566203],[126.9905653,35.9565177],[126.990182,35.9563512],[126.9898461,35.956127],[126.9895704,35.9558539],[126.9893655,35.9555422],[126.9892394,35.9552041],[126.9891968,35.9548524],[126.9892394,35.9545008],[126.9893655,35.9541627],[126.9895704,35.953851],[126.9898461,35.9535779],[126.9901821,35.9533538],[126.9905653,35.9531872],[126.9909812,35.9530846],[126.9914137,35.95305],[126.9918462,35.9530846],[126.9922621,35.9531872],[126.9926453,35.9533538],[126.9929813,35.9535779],[126.993257,35.953851],[126.9934619,35.9541627],[126.993588,35.9545008],[126.9936306,35.9548524],[126.993588,35.9552041],[126.9934619,35.9555422],[126.993257,35.9558539],[126.9929813,35.956127]]]}"
6101165,2015049,4518010100,45180001,전라북도 정읍시1,전라북도 정읍시 수성동(수성초등학 부근),3,3,0,2,1,0,126.8562794,35.58443732,"{""type"":""Polygon"",""coordinates"":[[[126.8578398,35.5857119],[126.8575054,35.5859361],[126.8571239,35.5861027],[126.8567099,35.5862053],[126.8562794,35.5862399],[126.8558489,35.5862053],[126.8554349,35.5861027],[126.8550534,35.5859361],[126.854719,35.5857119],[126.8544446,35.5854388],[126.8542407,35.5851271],[126.8541151,35.584789],[126.8540727,35.5844373],[126.8541151,35.5840856],[126.8542407,35.5837475],[126.8544446,35.5834358],[126.8547191,35.5831627],[126.8550534,35.5829385],[126.8554349,35.5827719],[126.8558489,35.5826694],[126.8562794,35.5826347],[126.8567099,35.5826694],[126.8571238,35.5827719],[126.8575053,35.5829385],[126.8578397,35.5831627],[126.8581141,35.5834358],[126.8583181,35.5837475],[126.8584436,35.5840856],[126.858486,35.5844373],[126.8584437,35.584789],[126.8583181,35.5851271],[126.8581142,35.5854388],[126.8578398,35.5857119]]]}"
